CO_IES,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_PRES,QE_I01,QE_I02,QE_I04,QE_I05,QE_I07,QE_I08,QE_I09,QE_I11,QE_I12,QE_I13,QE_I15,QE_I16,QE_I17,QE_I21,QE_I22,QE_I23,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
5544,10022,5710,72761,1,1718204,22,M,2012.0,2013.0,4.0,555.0,A,A,D,E,C,B,B,C,A,A,A,17.0,A,A,B,B,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,2.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,7.0,6.0,7.0,7.0,6.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,3.0,5.0,6.0,6.0,5.0,4.0,2.0
5544,10022,5710,72761,1,1718204,22,M,2012.0,2013.0,4.0,555.0,A,D,D,E,A,F,B,B,A,A,A,17.0,E,A,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,23,M,2012.0,2013.0,4.0,555.0,A,D,C,F,D,D,D,C,A,A,A,17.0,A,A,D,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,23,F,2010.0,2013.0,4.0,555.0,A,A,E,E,H,B,C,C,A,A,A,17.0,A,A,C,B,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0
5544,10022,5710,72761,1,1718204,24,F,2010.0,2012.0,4.0,555.0,A,D,E,E,A,B,B,E,A,A,E,17.0,A,A,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,23,F,2012.0,2013.0,4.0,555.0,A,A,D,D,A,F,B,B,A,A,A,17.0,B,A,B,C,6.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,5.0,2.0,5.0,6.0,3.0,5.0,5.0,3.0,2.0,2.0,5.0,3.0,5.0,1.0,1.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0
5544,10022,5710,72761,1,1718204,22,F,2012.0,2013.0,4.0,555.0,A,A,D,D,C,C,B,C,A,D,A,17.0,E,A,E,B,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,8.0,5.0,1.0,1.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0
5544,10022,5710,72761,1,1718204,21,F,2012.0,2013.0,4.0,555.0,B,D,D,D,D,B,B,B,A,A,A,17.0,A,A,B,B,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,25,M,2010.0,2011.0,4.0,555.0,A,D,D,B,D,B,B,B,A,A,A,17.0,A,B,B,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,26,M,2008.0,2011.0,4.0,555.0,A,A,E,F,A,C,B,E,A,A,A,17.0,A,A,C,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,25,M,2011.0,2012.0,4.0,555.0,A,B,D,D,E,B,A,E,A,A,A,17.0,A,A,B,D,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,3.0,4.0,6.0,6.0,5.0,3.0,5.0,5.0,6.0,2.0,1.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0
5544,10022,5710,72761,1,1718204,21,M,2012.0,2013.0,4.0,555.0,A,D,B,F,C,E,B,B,A,A,A,17.0,A,A,C,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,34,M,2000.0,2012.0,4.0,555.0,B,D,B,C,F,B,E,E,A,A,A,17.0,A,A,D,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,56,M,1979.0,2012.0,4.0,555.0,B,A,B,C,E,D,E,E,A,A,A,41.0,A,A,C,C,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,23,M,2011.0,2012.0,4.0,555.0,A,D,A,A,F,C,F,C,A,A,B,17.0,A,A,E,B,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,1.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,33,M,2005.0,2013.0,4.0,555.0,A,D,D,D,D,E,E,E,A,A,A,17.0,D,A,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,27,M,2007.0,2013.0,4.0,555.0,A,A,E,E,D,F,C,B,A,A,A,17.0,B,A,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,25,M,2010.0,2011.0,4.0,222.0,A,A,D,E,D,D,C,B,A,A,A,17.0,D,A,E,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,28,F,2006.0,2013.0,4.0,555.0,B,D,B,E,E,B,B,B,A,A,A,17.0,E,A,C,C,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,28,M,2006.0,2012.0,4.0,555.0,B,D,B,B,A,B,A,C,A,A,A,17.0,A,A,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,22,F,2012.0,2013.0,4.0,555.0,A,D,D,F,C,C,B,C,A,D,D,17.0,D,A,E,C,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,29,F,2006.0,2011.0,4.0,222.0,B,D,E,F,E,B,B,E,A,A,A,17.0,A,A,C,B,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,24,M,2009.0,2010.0,4.0,555.0,A,B,E,F,F,C,B,E,A,A,D,17.0,A,A,D,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
5544,10022,5710,72761,1,1718204,28,F,2007.0,2009.0,4.0,555.0,A,B,C,D,A,B,D,B,A,A,B,17.0,A,B,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,23,M,2011.0,2012.0,4.0,555.0,A,D,D,E,E,C,B,E,A,A,A,17.0,E,A,A,B,6.0,5.0,4.0,2.0,5.0,3.0,6.0,5.0,6.0,4.0,6.0,4.0,7.0,5.0,6.0,6.0,2.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,6.0,2.0,6.0,7.0,7.0,2.0,2.0,6.0
5544,10022,5710,72761,1,1718204,23,M,2011.0,2012.0,4.0,555.0,A,D,F,F,B,B,C,B,A,A,A,17.0,B,A,B,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
5544,10022,5710,72761,1,1718204,22,F,2012.0,2012.0,4.0,555.0,A,A,B,D,C,A,B,B,A,A,A,11.0,A,A,E,C,5.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,4.0,6.0,4.0,4.0,5.0,5.0,6.0,4.0,3.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0
5544,10022,5710,72761,1,1718204,32,M,2004.0,2011.0,4.0,555.0,A,B,B,E,D,D,B,B,A,A,A,17.0,A,A,C,C,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5544,10022,5710,72761,1,1718204,24,M,2011.0,2012.0,4.0,555.0,A,D,D,E,F,E,D,B,A,A,A,17.0,E,A,B,B,6.0,6.0,5.0,1.0,6.0,6.0,6.0,5.0,3.0,4.0,6.0,6.0,6.0,5.0,6.0,1.0,5.0,7.0,6.0,1.0,5.0,2.0,5.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,6.0
5544,10022,5710,72761,1,1718204,25,M,2010.0,2011.0,4.0,555.0,A,A,E,E,F,F,B,E,A,A,A,17.0,A,A,A,C,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,23,M,2011.0,2012.0,4.0,555.0,A,A,D,D,A,D,D,B,A,A,A,17.0,A,A,A,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,23,M,2011.0,2013.0,4.0,555.0,A,B,C,E,G,E,C,B,A,A,F,17.0,D,A,C,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,23,F,2011.0,2013.0,4.0,555.0,A,B,C,E,C,C,C,E,A,A,A,17.0,B,A,E,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,22,M,2012.0,2013.0,4.0,555.0,A,B,D,D,B,B,C,C,A,A,C,17.0,A,A,D,C,5.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,8.0,8.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
5544,10022,5710,72761,1,1718204,24,M,2011.0,2012.0,4.0,555.0,A,A,D,D,B,F,B,B,A,A,A,17.0,E,A,B,C,6.0,6.0,6.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,5.0,8.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,23,M,2013.0,2013.0,4.0,555.0,A,A,C,F,D,C,C,C,A,A,C,17.0,A,A,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,22,F,2012.0,2013.0,4.0,555.0,A,A,D,E,B,B,A,C,A,D,D,17.0,A,B,C,C,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0
5544,10022,5710,72761,1,1718204,21,F,2012.0,2013.0,4.0,555.0,A,B,D,E,D,E,A,E,A,A,A,17.0,B,A,B,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,23,F,2011.0,2013.0,4.0,555.0,A,D,D,D,A,E,B,E,A,A,A,17.0,A,B,B,C,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0
5544,10022,5710,72761,1,1718204,25,M,2010.0,2012.0,4.0,555.0,A,B,D,D,D,D,C,E,A,A,A,17.0,A,A,A,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,22,M,2012.0,2013.0,4.0,555.0,A,A,D,D,D,D,B,B,A,A,A,17.0,B,A,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,21,F,2012.0,2013.0,4.0,555.0,A,A,D,F,D,B,B,E,A,A,A,17.0,D,A,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
5544,10022,5710,72761,1,1718204,23,F,2012.0,2013.0,4.0,555.0,A,C,D,E,A,F,B,B,A,A,A,17.0,A,A,B,C,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,6.0,4.0,6.0,5.0,6.0,4.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,22,F,2012.0,2013.0,4.0,555.0,B,A,D,E,B,B,B,C,A,D,C,17.0,A,A,E,B,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
5544,10022,5710,72761,1,1718204,28,M,2006.0,2011.0,4.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5544,10022,5710,72761,1,1718204,25,M,2011.0,2013.0,4.0,555.0,A,A,E,E,A,G,D,B,A,B,A,17.0,A,A,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,25,M,2009.0,2012.0,4.0,555.0,A,B,B,B,C,A,A,E,A,A,A,17.0,A,B,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,39,F,1998.0,2012.0,4.0,555.0,C,D,F,E,E,D,E,E,A,F,D,17.0,B,A,B,B,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5544,10022,5710,72761,1,1718204,24,F,2012.0,2013.0,4.0,555.0,A,A,E,F,F,F,C,B,A,A,A,17.0,A,A,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,28,M,2008.0,2011.0,4.0,555.0,B,B,E,C,B,D,C,E,A,A,A,17.0,A,A,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,25,F,2008.0,2015.0,4.0,222.0,A,D,C,E,D,B,C,E,A,A,A,17.0,A,A,B,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,5710,72761,1,1718204,27,M,2008.0,2012.0,4.0,555.0,A,A,D,D,G,B,E,E,A,A,A,17.0,E,A,C,C,5.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
5544,10022,5710,72761,1,1718204,23,M,2012.0,2013.0,4.0,555.0,A,D,B,F,E,D,C,B,A,A,A,17.0,A,A,B,B,6.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,6.0,6.0,3.0,1.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0
5544,10022,5710,72761,1,1718204,25,M,2009.0,2013.0,4.0,555.0,A,D,D,E,D,D,C,B,A,A,A,17.0,B,A,A,B,4.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,6.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,6.0,4.0,1.0,2.0,4.0,6.0,6.0,8.0,8.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0
5544,10022,21,72771,1,1718204,29,M,2005.0,2012.0,4.0,555.0,A,D,B,D,C,B,A,E,A,A,A,17.0,A,B,B,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5544,10022,21,72771,1,1718204,24,F,2010.0,2013.0,4.0,555.0,A,D,D,E,A,C,D,C,A,A,A,17.0,A,A,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0
